"account_uuid","product","premium","carrier_id","convert"
"d07a83f7-ea7e8-b1b8-de7d5-1a1088ba64","Business_Owners_Policy_BOP",1147,30,1
"a1a03442-4894c-ed09-7948e-8cf6340dd0","Business_Owners_Policy_BOP",1270.35,30,1
"323889b3-fae4e-f641-250b1-bd67fb05dd","Business_Owners_Policy_BOP",1189,39,1
"ac2e4fd7-2471d-b66f-de1d0-fe75339dce","General_Liability",5970,29,0
"a36297fd-a01d9-415f-38f85-5f96792b7b","Business_Owners_Policy_BOP",500,60,0
"c0eec4f9-2df3-458b-acd7-a1cc7aecd3c9","Workers_Compensation",1472,71,1
"9318615f-8314c-7257-6eb68-bd12bf9fa0","Commercial_Property",350,39,1
"4ceaaef2-82e39-0a4d-5d71e-3792b7ba28","Business_Owners_Policy_BOP",475,30,0
"4ceaaef2-82e39-0a4d-5d71e-3792b7ba28","Business_Owners_Policy_BOP",500,60,1
"c078c581-eccb6-3840-6ad6e-9d4295fc76","Business_Owners_Policy_BOP",500,39,0
"c078c581-eccb6-3840-6ad6e-9d4295fc76","Business_Owners_Policy_BOP",475,30,1
"3b2fd7e2-62b88-a11e-10c04-300e45d5e3","General_Liability",1479,39,0
"a7667064-ed6e-473a-8090-6ad3a5d0e50f","CW_Professional_Liability",610,21,0
"00811378-a3ef-452e-a880-01cad1db4961","General_Liability",493,39,0
"9c99ca1d-1fb66-cd9e-f723c-cf13556427","General_Liability",400,73,1
"121aed27-3d6d2-8db6-86832-ca9d920e73","General_Liability",517,39,1
"1541a80d-aaed-46e2-af1c-97f18370365c","General_Liability",791.8,73,1
"03be3808-3d84b-8e29-65423-a3bc73c40d","General_Liability",1337,39,0
"8961d4f9-923f0-da92-69237-ca4a9ead8a","General_Liability",500,31,1
"bddaafdf-20e7-4724-8eea-e0f809d2a015","General_Liability",1991.89,39,0
"ca7ab848-db283-60c7-317ec-f6c47f0368","Commercial_Property",400,74,1
"efce8b26-e13f2-1f8d-0bb3e-d29ec5b578","Commercial_Auto",14293,53,1
"74020e89-0b0c-4cdb-bb68-64a2e707f03d","General_Liability",929,39,0
"fe618666-43de8-9b80-6257d-eedb317ab6","Business_Owners_Policy_BOP",475,30,0
"fe618666-43de8-9b80-6257d-eedb317ab6","Business_Owners_Policy_BOP",500,60,0
"9406c686-324a-463b-9314-77a4357a62b1","General_Liability",2780,39,0
"1847b0a0-bf8ff-1bdf-89ff1-031a381737","Business_Owners_Policy_BOP",1113.96,30,1
"6961a217-5f1bb-e267-d5768-c525d7137b","General_Liability",495,31,1
"694adab8-18f98-eea0-7dd7a-e33d44d802","General_Liability",1077,39,1
"425dad5b-9119-4bf3-b146-8cfa7afc9850","Business_Owners_Policy_BOP",661,60,0
"dbad5a6c-b72ec-dcee-2b2bd-50b673d78b","Business_Owners_Policy_BOP",475,30,1
"425dad5b-9119-4bf3-b146-8cfa7afc9850","Business_Owners_Policy_BOP",687,60,0
"2dfbfe28-e515-4104-a64f-98cf7e3b7b3b","General_Liability",350,60,0
"2dfbfe28-e515-4104-a64f-98cf7e3b7b3b","Business_Owners_Policy_BOP",500,39,0
"a36297fd-a01d9-415f-38f85-5f96792b7b","Business_Owners_Policy_BOP",500,60,0
"2dfbfe28-e515-4104-a64f-98cf7e3b7b3b","Business_Owners_Policy_BOP",475,30,1
"a36297fd-a01d9-415f-38f85-5f96792b7b","Business_Owners_Policy_BOP",500,60,1
"f72f7a17-61b30-2256-80e22-52b38d7c5d","General_Liability",500,39,0
"94e5a035-000c-49a4-8d99-9af42b272055","General_Liability",495,31,1
"94e5a035-000c-49a4-8d99-9af42b272055","General_Liability",500,39,0
"443393bc-d733c-16e4-2b89f-2e728687b0","General_Liability",500,39,1
"5a958b19-e6c7-44c4-aeda-3a5a521ab0df","General_Liability",650,39,0
"308958ac-5e93e-6621-54d23-0ba55aa746","Workers_Compensation",1090,40,1
"221116d0-b15e0-5d99-93140-e7ae32d70a","Workers_Compensation",6186.08,39,1
"06cdcf21-17b9-4da0-ab7e-26bc3a49ee2f","General_Liability",346,31,1
"ddfbab07-83b67-6312-dcc43-22e95ae6c9","Workers_Compensation",9280,29,1
"fe748831-7a91-4c55-b227-da35f4dce085","CW_Professional_Liability",698,31,1
"2760c531-b565-4ec1-8254-34fdbb1be2f5","General_Liability",550,60,0
"00811378-a3ef-452e-a880-01cad1db4961","Business_Owners_Policy_BOP",1124,30,0
"50bfc2e5-dbff2-776c-0d862-e2f3a70dd8","General_Liability",500,39,1
"906041c1-509a-4fc6-8c82-16de60d75587","CW_Professional_Liability",500,31,0
"585e26a2-8dfe9-49c9-142a2-287048a93e","General_Liability",500,39,1
"1715161e-f1aa-45b0-8537-f80754e5047a","General_Liability",806,31,1
"4da0a64e-07ac7-b2f6-093ff-926ec57c62","Business_Owners_Policy_BOP",3101,29,1
"15434854-7825-4d6d-8b4f-0a6ae15fd3fd","General_Liability",637,39,1
"6ec9c9e1-b2a5-4765-99ec-2ddcb225fe06","Business_Owners_Policy_BOP",600,39,0
"ceb42494-7679-4eb3-915c-0bb6da91b2f5","General_Liability",1152,39,0
"460cb9c4-62083-8fd3-60667-36375a433b","CW_Professional_Liability",1850.63,72,1
"74020e89-0b0c-4cdb-bb68-64a2e707f03d","General_Liability",929,39,0
"e573e917-628f0-3049-58a00-a2d4363110","Workers_Compensation",1042,9,1
"74f6ae44-ace9-47f1-a338-b543f771d82e","Business_Owners_Policy_BOP",500,39,0
"9dafd571-34000-1270-de767-e584cc6007","Business_Owners_Policy_BOP",479.04,30,1
"74f6ae44-ace9-47f1-a338-b543f771d82e","Business_Owners_Policy_BOP",500,60,0
"74f6ae44-ace9-47f1-a338-b543f771d82e","Business_Owners_Policy_BOP",500,39,1
"b5cb0c8d-652e2-0de1-09f37-e58ce955d8","Package",1309.17,47,1
"42a94bc8-d83b-470c-90d3-7f3b5355ac61","General_Liability",500,31,0
"97629a1b-164d-4efd-838f-e51f039b9a1a","General_Liability",1482,53,1
"0b45745e-00f8-4aad-952f-acd5a2ea7afb","General_Liability",346,31,1
"e9f19156-447c8-1f24-a088c-0df29984ab","General_Liability",500,31,0
"def00455-1cd3-4221-9a0d-1cf6d7638598","Business_Owners_Policy_BOP",1804,39,1
"cfe9094a-10c9-4eac-9ee8-443750a2a524","General_Liability",600,73,1
"f0dfea11-3d14-4811-a835-6f7e13d78c36","General_Liability",676,60,0
"ab61dc5b-53029-b5ea-1b99f-d531824c7d","Business_Owners_Policy_BOP",1460,60,0
"ab61dc5b-53029-b5ea-1b99f-d531824c7d","Business_Owners_Policy_BOP",1421,60,1
"55782bdd-45ad-4dea-8fa1-9c16aec98c58","Workers_Compensation",1288,29,0
"ab61dc5b-53029-b5ea-1b99f-d531824c7d","Business_Owners_Policy_BOP",1280,60,0
"5cc299cd-5169c-4774-c5559-0816d4aa01","General_Liability",500,39,0
"dd671357-c1572-a8e4-8e012-b09da74783","General_Liability",653,31,1
"8e01492c-5fe3f-5594-87590-6e7d73ff6b","Workers_Compensation",9720,29,0
"c0fc9e5d-50e4-4e31-99fb-f109e1cbcf96","Commercial_Property",400,74,1
"0e2f6d60-993e5-28cc-8c56e-22e2069278","Workers_Compensation",280,71,1
"9b8c44ea-07902-4234-63cdd-4754d71527","Business_Owners_Policy_BOP",503,60,0
"9b8c44ea-07902-4234-63cdd-4754d71527","Business_Owners_Policy_BOP",503,60,0
"eb0e8a69-7f7c-4f01-9650-4a767c7a6c40","Workers_Compensation",274,22,1
"16e547ab-5473-4b60-b3e4-637c3e059663","Package",4480,39,0
"1e0708e3-b6f58-f30c-47801-60d4cb1795","Business_Owners_Policy_BOP",505,60,1
"1e0708e3-b6f58-f30c-47801-60d4cb1795","Business_Owners_Policy_BOP",505,60,0
"0818c75b-78a7-4575-aa85-a4c5fe758437","General_Liability",495,31,0
"21144a6e-6f2d6-5742-39afa-1b497a903b","CW_Errors_Omissions_E_O",616,31,1
"0818c75b-78a7-4575-aa85-a4c5fe758437","General_Liability",500,39,0
"1443aa7b-f25a8-830a-1f055-9493b8aa65","Business_Owners_Policy_BOP",500,39,1
"101df298-2d8c-4d6c-b995-b7bb3cc0bb99","General_Liability",495,31,0
"101df298-2d8c-4d6c-b995-b7bb3cc0bb99","General_Liability",500,39,1
"e95a718f-bc4ed-8754-9890d-34a9159492","General_Liability",495,31,1
"c25377f8-7ffa3-949a-de7f5-df63e061a1","CW_Professional_Liability",450,31,0
"abddf2f5-56641-0813-29504-65dea66c4f","Workers_Compensation",10298,29,1
"9f5f830d-4e847-e26e-ecfc4-7e883b7c15","General_Liability",456,39,0
"98b6d878-8e51c-bfa2-ded8f-921a818e9d","CW_Umbrella_Policy",505,39,1
"f8f6a576-9a5ce-250a-e653b-0173dba0a8","General_Liability",1294,9,1
"9e4c1f69-8bd6-499e-95a0-4870ba92042a","Commercial_Auto",1221.78,39,1
"febada00-dff0-4907-b365-a81f13522ba8","CW_Professional_Liability",595,21,0
"30f6dd0e-2e3a0-8ceb-a1138-c39ab94be7","Business_Owners_Policy_BOP",788,30,1
"b0cb34e5-3faff-f651-bb685-de78436bc2","General_Liability",1133,31,1
"f02a26ad-51dfb-dedf-d3ced-66ade258de","General_Liability",355,39,1
"319e7b5d-99ec6-2ff2-6bc5d-fe03559bff","Commercial_Auto",5317,53,1
"1715161e-f1aa-45b0-8537-f80754e5047a","General_Liability",650,39,0
"8c990127-2105-4510-b2c9-8ded439264aa","Workers_Compensation",1867,29,1
"b2898cab-71f7a-db39-9037d-191f99130d","General_Liability",505,9,1
"5593bd70-d3ae-4652-a278-d6d01b18c8ce","General_Liability",350,31,0
"3927e6c4-f3081-22b8-bc9d2-79129dcaff","Business_Owners_Policy_BOP",501,22,1
"836e0a25-4bdd1-e7ae-77657-3035ad1d45","CW_Errors_Omissions_E_O",500,31,0
"f0dfea11-3d14-4811-a835-6f7e13d78c36","General_Liability",967,39,0
"74f6ae44-ace9-47f1-a338-b543f771d82e","Business_Owners_Policy_BOP",500,60,0
"b78138c9-efd4-4ccf-b8ff-48916f1c89df","General_Liability",381,31,1
"74f6ae44-ace9-47f1-a338-b543f771d82e","Business_Owners_Policy_BOP",500,60,0
"74f6ae44-ace9-47f1-a338-b543f771d82e","Business_Owners_Policy_BOP",500,60,0
"74f6ae44-ace9-47f1-a338-b543f771d82e","Business_Owners_Policy_BOP",500,60,0
"da3d158b-7ce2-4b82-9fed-803f44323318","General_Liability",346,31,0
"da3d158b-7ce2-4b82-9fed-803f44323318","General_Liability",346,31,0
"da3d158b-7ce2-4b82-9fed-803f44323318","General_Liability",1101,39,0
"4dc01cee-5cccc-605a-0e283-a88cb8aba7","Business_Owners_Policy_BOP",500,60,0
"4dc01cee-5cccc-605a-0e283-a88cb8aba7","Business_Owners_Policy_BOP",500,60,0
"6b9cc649-752a-42ac-b88a-776f30bbad31","Commercial_Auto",907,9,1
"5ea5c336-18202-2f91-5cc08-8365ff3ff1","General_Liability",9263.63,56,1
"eb1de299-b64a-48eb-9713-00f46778457b","CW_Professional_Liability",2771,31,1
"5de3f6b3-58612-be02-7b87c-6b99c63aae","Commercial_Auto",6691,53,1
"a7d1f397-49f38-bc17-142ad-dedadae6ab","CW_Inland_Marine",1591,39,0
"c7f552ce-80abe-c49f-23e7a-8695a88cad","General_Liability",593,39,1
"78159d4b-375dc-5c7f-e8b09-d6242432e8","Business_Owners_Policy_BOP",505,60,0
"78159d4b-375dc-5c7f-e8b09-d6242432e8","Business_Owners_Policy_BOP",503,60,1
"a491bab9-2ff4-483e-9fba-8857e22c5813","CW_Professional_Liability",500,31,1
"ff2d63c4-4f19c-b415-8f708-508f8f51d4","Business_Owners_Policy_BOP",4212.75,30,1
"19dafa15-d8d52-f38d-ed95b-a3cdf7240a","Business_Owners_Policy_BOP",500,39,0
"24340bab-96cf-4200-a426-f06216ccf311","General_Liability",501,21,1
"24340bab-96cf-4200-a426-f06216ccf311","General_Liability",346,31,0
"31286ea3-e87fc-8065-d45fa-2b28f468b2","General_Liability",1329,9,1
"f306ad0a-145cb-d7f1-c99f9-507bd0fc3d","General_Liability",509,39,1
"315f077b-81b05-586a-6c63a-e4fc6c0f8b","General_Liability",483,39,1
"b5409506-eedde-71ac-fd84b-663b514ad0","General_Liability",536,39,1
"f152e361-a157a-85ba-7b382-31b8917885","Business_Owners_Policy_BOP",500,60,0
"f152e361-a157a-85ba-7b382-31b8917885","Business_Owners_Policy_BOP",500,60,1
"7f5e01c2-d1026-cb74-82f24-3fb11274de","Commercial_Auto",1590,9,0
"5c92f342-9b8b7-7e24-7079f-47a5e9fdd4","General_Liability",345,39,0
"6e3b1145-f316b-0aee-d9222-9450b1e0eb","Commercial_Auto",9819,53,1
"4eb7763a-d3447-024b-18693-caae4b150b","Business_Owners_Policy_BOP",1514.12,30,1
"4f8d9180-b9c1-4d79-8ba1-075e479413af","General_Liability",250,21,0
"3ea439a2-9cb3a-5cb2-6a605-a6a27dc83e","Cyber_Liability",1682.53,72,1
"4f8d9180-b9c1-4d79-8ba1-075e479413af","General_Liability",650,60,0
"4f8d9180-b9c1-4d79-8ba1-075e479413af","General_Liability",250,39,1
"6026e935-9e44-47b0-8826-d9d5ad942368","Liquor_Liability",1281.33,21,1
"e4369403-4749a-ecb2-4cbaf-4c382f91b5","Business_Owners_Policy_BOP",480.48,30,1
"734906dc-2f49-4bbb-8d42-cccd28e82680","General_Liability",1125,39,0
"0d46262d-44114-2441-6c51f-06f2a301ea","Workers_Compensation",2548,29,0
"734906dc-2f49-4bbb-8d42-cccd28e82680","General_Liability",650,60,1
"da3d158b-7ce2-4b82-9fed-803f44323318","General_Liability",1101,39,0
"4968b473-af1c-4938-9880-85fa75a2ab80","General_Liability",500,39,1
"da3d158b-7ce2-4b82-9fed-803f44323318","General_Liability",350,60,0
"da3d158b-7ce2-4b82-9fed-803f44323318","General_Liability",350,60,0
"da3d158b-7ce2-4b82-9fed-803f44323318","Workers_Compensation",769,29,0
"da3d158b-7ce2-4b82-9fed-803f44323318","Workers_Compensation",456,22,0
"da3d158b-7ce2-4b82-9fed-803f44323318","Workers_Compensation",769,29,0
"97e3a28a-670fd-29b8-8f30c-b2452a3b29","General_Liability",624,31,1
"39099b24-2d6d2-cb7f-08e77-4980725c74","General_Liability",500,39,1
"4ae4aa46-d99a3-c144-c6272-f182cef6c2","General_Liability",385,31,1
"8dcb1ffe-4034e-4ddf-ee60d-b5128fe430","CW_Errors_Omissions_E_O",500,31,0
"74f6ae44-ace9-47f1-a338-b543f771d82e","Business_Owners_Policy_BOP",500,60,0
"74f6ae44-ace9-47f1-a338-b543f771d82e","General_Liability",350,60,0
"7a9229a8-85ef-4d13-9e7f-a141aa23de4a","General_Liability",350,60,1
"74f6ae44-ace9-47f1-a338-b543f771d82e","General_Liability",350,60,0
"19a9dffe-f08a-49ad-b4cf-a1c33ef89fb9","CW_Disability_Insurance",3201,29,1
"95363e7d-0ba1b-b0c2-470b9-96004d4e48","Business_Owners_Policy_BOP",475,30,1
"b79dcb7a-c5f23-f0f4-41dc0-53df3378d9","General_Liability",350,31,1
"b3bc230f-41a2-4a70-8462-80086782b36f","Business_Owners_Policy_BOP",5905,29,1
"b79dcb7a-c5f23-f0f4-41dc0-53df3378d9","CW_Errors_Omissions_E_O",675,31,0
"8f3c0683-950b3-ecda-07584-d7f4ae5ae7","General_Liability",1048,39,1
"4e740cd6-e455-4ff8-ae89-5c5605ca523f","General_Liability",347.75,39,1
"d91d6e88-cc051-cbc8-1209a-f4b5c32650","General_Liability",1090,39,0
"95bb9267-b7286-ead2-95026-496a829ce4","Business_Owners_Policy_BOP",697,30,1
"37e8a323-2645d-00a6-b0a7c-ca5ea67be7","General_Liability",500,39,1
"e167aad0-c003d-6f79-bb100-bb733179fe","Business_Owners_Policy_BOP",613,60,0
"54524a28-2cf61-eec1-8e00e-771e3fc058","General_Liability",718,39,1
"e167aad0-c003d-6f79-bb100-bb733179fe","Business_Owners_Policy_BOP",642,60,0
"e167aad0-c003d-6f79-bb100-bb733179fe","Business_Owners_Policy_BOP",505,60,1
"e167aad0-c003d-6f79-bb100-bb733179fe","Business_Owners_Policy_BOP",723.72,39,0
"3ef6a305-0ca3-4148-9958-f1285e6f6fbd","General_Liability",790,4,1
"d255dc81-e94ad-f458-fe18e-ccb8ca88be","Commercial_Auto",19403,53,1
"e08d0ccb-b6a41-4634-67f75-a328fb7aaa","Workers_Compensation",2958,29,1
"ac3ef5ea-5bfc-4beb-acef-497763569ff8","Commercial_Auto",2212,29,1
"90d2967c-ea7ca-7c5e-f44f1-15a03a0659","Business_Owners_Policy_BOP",1061,60,0
"58221f68-e3f2e-69a3-3d00f-f1323d1f1c","Business_Owners_Policy_BOP",1010,30,0
"90d2967c-ea7ca-7c5e-f44f1-15a03a0659","Business_Owners_Policy_BOP",1106,60,0
"455ce087-9bee2-27f5-a174a-edeba58f2c","Business_Owners_Policy_BOP",1057,30,1
"deb68365-e5a71-f158-95b8c-55c721653f","Business_Owners_Policy_BOP",1151,30,1
"9318615f-8314c-7257-6eb68-bd12bf9fa0","Package",865,39,1
"176aaadc-277fa-8781-85045-54518f59f6","General_Liability",500,31,1
"0ded9fb1-13ab-48fd-b58b-50367b142b6b","CW_Directors_Officers_D_O",823,21,1
"90d2967c-ea7ca-7c5e-f44f1-15a03a0659","Business_Owners_Policy_BOP",916,60,1
"b32613b6-8482-4d47-849e-89515405b286","General_Liability",500,31,0
"4f3cc033-200e7-f7d9-717ae-848ee75071","General_Liability",643,39,1
"a068e7be-f6439-8d8b-2c28e-c137ab0bb8","General_Liability",350,60,1
"b32613b6-8482-4d47-849e-89515405b286","General_Liability",534,39,0
"9f5f830d-4e847-e26e-ecfc4-7e883b7c15","General_Liability",500,31,0
"b31860ac-35132-8f31-a2e21-bddfccafad","General_Liability",346,31,1
"d5287066-1829-4dd4-b6c6-70990e1684d9","Business_Owners_Policy_BOP",7564.86,29,1
"47cd5cbb-9138-4ee1-a14e-4952d9076b36","Workers_Compensation",1227.25,29,1
"c6fd6ba4-9eeb1-2d3f-dd477-262a442896","General_Liability",642,39,0
"c6fd6ba4-9eeb1-2d3f-dd477-262a442896","General_Liability",650,60,1
"a210e1ff-bf301-db2f-30030-d156f835c8","General_Liability",500,31,1
"40703b32-b982-4c80-b82d-32651c0058a0","Commercial_Auto",3132.52,53,1
"2f1196a7-390bc-9341-26948-a9b5816b92","General_Liability",808,31,0
"b0c0b47a-884c7-4412-17318-6efaf3dcd3","General_Liability",315,39,1
"50dde27e-9c85f-459e-05931-94cba51f51","Business_Owners_Policy_BOP",475,30,0
"50dde27e-9c85f-459e-05931-94cba51f51","Business_Owners_Policy_BOP",500,39,0
"22714eba-fc499-37c0-376b1-d7c202050e","General_Liability",548,39,1
"b366159a-2fd22-6a3a-3992c-61960d6cc2","Business_Owners_Policy_BOP",500,22,1
"e61785e4-2d3e9-42ae-2e8fc-857c883fc9","General_Liability",545,9,0
"9bae7b50-38c4d-8824-f723c-6cfecf00b1","CW_Professional_Liability",500,31,1
"ee7254a0-1b792-3d34-5a6e4-c638110f66","Workers_Compensation",1570,29,0
"b8fe4555-3c2a4-893a-85d1b-2f5e6402d0","CW_Professional_Liability",500,31,0
"d6c5495d-d4713-e735-3d4c1-110c571d35","CW_Professional_Liability",500,31,1
"02099e2b-dd028-3546-056b7-d80f6e6892","Commercial_Auto",254,39,1
"78b843c9-d51d3-1ed8-8010c-e4bbd42a9d","General_Liability",650,60,0
"4e233678-2152-478c-b283-08298402ccdd","Commercial_Auto",277,39,1
"fe618666-43de8-9b80-6257d-eedb317ab6","Business_Owners_Policy_BOP",525,60,0
"e167aad0-c003d-6f79-bb100-bb733179fe","Business_Owners_Policy_BOP",749.08,30,0
"fe618666-43de8-9b80-6257d-eedb317ab6","Business_Owners_Policy_BOP",543,60,1
"ce6d5f10-12c57-156e-e2c35-7317d43173","CW_Professional_Liability",842,31,1
"fadc47bd-9f448-d572-7b8a1-e88b0018de","Business_Owners_Policy_BOP",620,39,1
"e66fdc5d-0391-479d-b9dc-7353af31c9dd","Business_Owners_Policy_BOP",5683.7,39,1
"983af25d-6e0c-44f8-a20c-0eadacb7fb13","General_Liability",500,31,1
"9deaed03-d47cc-77b0-abe11-bd13aa8d08","Business_Owners_Policy_BOP",4108,40,0
"89d8a555-a528-4a28-bf5c-7ecc20cea090","CW_Professional_Liability",500,31,1
"b8de2d2d-20f63-c83b-189a5-ee97b2d216","Workers_Compensation",6734,24,1
"ef8c53e6-43433-d814-fdd49-8aab8aa5c1","CW_Professional_Liability",500,31,1
"ad068063-f5b82-6edc-7aaeb-198a2e62b8","Business_Owners_Policy_BOP",475,30,0
"9d08cc20-713e-4848-90e6-63ce138b31b3","Business_Owners_Policy_BOP",475,30,1
"e6feede0-522c-42b5-8c76-6867322bc1a0","General_Liability",691,31,1
"aaf93a5f-8db0e-4372-f71e5-64de587649","General_Liability",1122.7,39,1
"a00b322a-b7368-352b-d33fd-eb7706c955","Business_Owners_Policy_BOP",2356,29,1
"64fa9c64-885f-486e-8551-4db3c431a33c","General_Liability",468,73,1
"082c3e6c-28050-615f-9cccb-20d4e05474","Business_Owners_Policy_BOP",500,22,1
"f9e88ab6-07758-1939-cd0bf-bcac923594","CW_GL_and_E_O",3839.4,72,1
"358e477f-ba541-d7e4-b8d45-2bcb590499","CW_Errors_Omissions_E_O",1727.63,72,0
"1cb6de3b-de05f-ea0b-03bbc-eea7a40e9b","Business_Owners_Policy_BOP",861,39,1
"c08a9051-b2425-1717-92352-e46e3e5334","General_Liability",652,60,1
"02e0fb83-4d77d-550d-869c1-812c1618ce","Business_Owners_Policy_BOP",2994,22,0
"adf8f5f4-020dd-866a-d0dc0-917276b21e","Workers_Compensation",1500,39,1
"221116d0-b15e0-5d99-93140-e7ae32d70a","Package",18224.38,39,1
"105a75d2-56fe2-95f8-d7722-f5e6df0b52","Business_Owners_Policy_BOP",500,60,1
"26dc5180-ad423-05e4-181ec-f93326c01e","General_Liability",529,31,1
"47488f71-14aea-360a-ff658-4703ac41b8","CW_Fidelity_Bond",460,1,1
"f7a471b3-92e35-7320-de397-4ac0b87dde","Commercial_Auto",3548,39,0
"21fad5c3-ba1aa-611c-588f7-0d55e792d8","General_Liability",500,39,1
"16dcabf5-6e47-4c7e-b955-c8c811d670f6","CW_Professional_Liability",400,31,0
"7177936b-30e2a-201c-0d584-1f6e564933","General_Liability",880,9,1
"a003ff7c-8a220-e5bd-c499c-990017ab70","Workers_Compensation",2106,40,1
"9e796e59-554f5-d041-26dc2-910dd182bb","General_Liability",742,1,1
"1b2ec935-a3b1e-02ce-4d50a-beb5e99a3e","CW_Professional_Liability",930,64,1
"ab61dc5b-53029-b5ea-1b99f-d531824c7d","Business_Owners_Policy_BOP",1850,39,0
"f1b8a618-c4d3f-9029-27d55-c624a25832","Business_Owners_Policy_BOP",1723,39,1
"2a03967a-0d356-65ac-7c4c6-8dc0f518d5","CW_Inland_Marine",750,27,1
"836bfe6d-37f12-1df2-e1bf4-1d8ba7e496","Business_Owners_Policy_BOP",899,30,0
"5f8ca20d-38fab-3123-8a78c-a701b2f936","Workers_Compensation",12087,9,0
"c2e4c537-af57a-a8f2-2584b-395039550d","Commercial_Auto",3665,53,1
"8a652f32-28893-03a7-2219d-f3a35ed571","General_Liability",2363,39,0
"8a652f32-28893-03a7-2219d-f3a35ed571","General_Liability",628,60,0
"317d7c24-7c80-4ed0-a97b-7de3b6f4eab0","CW_Professional_Liability",1418,31,0
"e9126a66-15f3-4ed1-8a99-bfba9946e588","General_Liability",608,9,1
"93102d7d-c86b1-d7a4-624d4-5ac0c1a8e1","General_Liability",500,31,1
"17175b17-c9a73-97ac-f119a-70057cd4ec","CW_Professional_Liability",400,31,1
"881d5009-6195e-3721-6ba32-b91e17e6c7","CW_Umbrella_Policy",8268.75,47,0
"88d6e4b6-773b-4d62-acb7-5201aed1675b","General_Liability",552.75,9,1
"0cd85265-0affc-6916-893c5-cbaa236deb","Business_Owners_Policy_BOP",667,60,1
"d35f4111-6d30-4812-9d8f-0115403fcfac","General_Liability",346,31,1
"3e3754f3-d364b-635d-4e73f-60702b8787","Business_Owners_Policy_BOP",710,39,1
"d35f4111-6d30-4812-9d8f-0115403fcfac","General_Liability",500,39,0
"3e3754f3-d364b-635d-4e73f-60702b8787","Business_Owners_Policy_BOP",648,60,0
"3e3754f3-d364b-635d-4e73f-60702b8787","Business_Owners_Policy_BOP",793,60,0
"e219b5c2-49851-52b9-56aa2-af7a3ad826","General_Liability",540,39,0
"3e3754f3-d364b-635d-4e73f-60702b8787","Business_Owners_Policy_BOP",822,60,0
"e219b5c2-49851-52b9-56aa2-af7a3ad826","General_Liability",650,60,1
"d3d8951b-c61d-478c-a23e-c02673aae072","General_Liability",488.17,21,0
"d3d8951b-c61d-478c-a23e-c02673aae072","General_Liability",381,31,1
"7d3fca70-2748-4941-a825-de13a99fbcaa","General_Liability",500,73,1
"bcf8edee-f186-49e1-b521-4dc807562497","General_Liability",505,9,1
"58de0b77-f5970-2ad9-34dac-b418639f52","General_Liability",911,49,1
"03108c48-bcc7b-1d77-6069a-30f0b8a48e","General_Liability",512,39,0
"533a19a4-68ff-4269-98c0-70199344b1c2","Commercial_Auto",4342,53,1
"41490f6c-8f8b-49ab-9bc1-11408c651ae1","Business_Owners_Policy_BOP",742,73,1
"2f071875-7a0e4-0b9b-68633-c86dce17eb","Business_Owners_Policy_BOP",475,30,1
"bf094ce8-dbcc5-5e74-e0c5f-6b4d36633d","General_Liability",512,39,1
"72e52a7f-cce8-4442-91a6-f07b9d390aa0","General_Liability",1057,31,1
"30f175ee-7b5b-4084-85af-d100346b3b8b","Workers_Compensation",1533.75,29,1
"96be4ec9-2c366-53a5-0329c-08098b48ea","General_Liability",530,9,1
"72e52a7f-cce8-4442-91a6-f07b9d390aa0","General_Liability",511,39,0
"30f175ee-7b5b-4084-85af-d100346b3b8b","General_Liability",798,39,0
"0a6072af-b0cd-421b-916d-5ecd0eaa2c91","CW_Professional_Liability",3146,67,1
"615f070b-ba3d1-a342-8c2e9-ba7d4b7100","Workers_Compensation",3269,29,1
"1e0708e3-b6f58-f30c-47801-60d4cb1795","Business_Owners_Policy_BOP",505,60,0
"af029f16-2b52-4dfc-8509-87bba8eba92b","General_Liability",710,60,0
"f0b69a1a-d08c8-ce3b-64cb5-2e3b60b99a","Workers_Compensation",1549,39,1
"af029f16-2b52-4dfc-8509-87bba8eba92b","Business_Owners_Policy_BOP",1462,60,0
"48c1fb1a-2457c-a697-baa59-300bed8d7b","General_Liability",500,39,1
"af029f16-2b52-4dfc-8509-87bba8eba92b","Business_Owners_Policy_BOP",1656,60,0
"6b3b3c60-b3fe7-361a-c2cb8-78de04d540","General_Liability",401,39,1
"8dd1a330-2e56b-3d5f-4bb6c-d8e38dc61b","Business_Owners_Policy_BOP",476.9,30,1
"8dd1a330-2e56b-3d5f-4bb6c-d8e38dc61b","Business_Owners_Policy_BOP",603.01,39,0
"62e46a63-85ab6-480a-1628a-cf2e6a0706","General_Liability",795,39,0
"710954ea-be60f-1c40-b9e45-ba0182c6f6","Business_Owners_Policy_BOP",6788,29,0
"62e46a63-85ab6-480a-1628a-cf2e6a0706","General_Liability",650,60,1
"62e46a63-85ab6-480a-1628a-cf2e6a0706","CW_Errors_Omissions_E_O",937.51,72,1
